timestamp,stationCode,stationName,latitude,longitude,radiacao,vento_rajada,vento_direcao,umid_max,umid_min,temp_max,pressao,pressao_min,pto_orvalho_inst,pto_orvalho_max,vento_vel,temp_min,pressao_max,pto_orvalho_min,temp_inst,umid_inst,precipitacao
1567306800000,A350,Serra Talhada ,-7.954277,-38.295082,-3.54,4.6,203,57,53,23.0,959.2,959.2,13.3,13.3,1.8,22.1,959.6,12.9,22.1,57,0.0
1567310400000,A350,Serra Talhada ,-7.954277,-38.295082,-3.54,4.7,196,61,57,22.2,958.6,958.6,13.6,13.7,1.5,21.4,959.2,13.4,21.5,61,0.0
1567314000000,A350,Serra Talhada ,-7.954277,-38.295082,-3.54,4.0,188,63,61,21.6,958.3,958.3,13.5,13.7,1.1,20.7,958.6,13.5,20.7,63,0.0
1567317600000,A350,Serra Talhada ,-7.954277,-38.295082,-3.54,3.6,200,67,63,20.9,958.1,958.1,13.5,13.7,1.7,19.8,958.3,13.3,19.9,67,0.0
1567321200000,A350,Serra Talhada ,-7.954277,-38.295082,-3.54,4.3,206,69,67,19.9,958.0,958.0,13.6,13.7,1.4,19.3,958.1,13.3,19.5,69,0.0
1567324800000,A350,Serra Talhada ,-7.954277,-38.295082,-3.54,4.2,199,72,68,19.5,958.4,958.0,13.8,13.9,1.9,19.0,958.4,13.5,19.1,71,0.0
1567328400000,A350,Serra Talhada ,-7.954277,-38.295082,17.16,4.2,195,75,71,19.2,958.9,958.4,14.1,14.1,0.9,18.5,958.9,13.6,18.6,75,0.0
1567332000000,A350,Serra Talhada ,-7.954277,-38.295082,487.5,5.1,182,75,68,20.4,959.6,958.9,14.3,14.4,2.6,18.6,959.6,14.0,20.4,68,0.0
1567335600000,A350,Serra Talhada ,-7.954277,-38.295082,1439.0,7.1,168,68,54,23.0,960.1,959.6,13.0,14.3,2.8,20.4,960.1,13.0,22.8,54,0.0
1567339200000,A350,Serra Talhada ,-7.954277,-38.295082,2275.0,8.0,165,54,42,25.5,960.6,960.1,11.6,13.2,3.9,22.6,960.6,11.6,25.3,42,0.0
1567342800000,A350,Serra Talhada ,-7.954277,-38.295082,2932.0,8.2,151,43,30,28.2,960.1,960.0,8.8,12.0,4.1,25.1,960.7,8.7,27.5,31,0.0
1567346400000,A350,Serra Talhada ,-7.954277,-38.295082,3371.0,8.9,118,31,25,30.2,959.2,959.2,8.3,9.7,2.3,27.5,960.1,7.8,29.0,27,0.0
1567350000000,A350,Serra Talhada ,-7.954277,-38.295082,3514.0,6.5,137,28,24,31.4,957.9,957.9,7.9,8.7,2.7,28.8,959.2,7.9,30.9,24,0.0
1567353600000,A350,Serra Talhada ,-7.954277,-38.295082,3411.0,7.0,195,24,22,32.3,956.5,956.5,7.4,8.3,2.4,30.4,957.9,6.9,31.3,23,0.0
1567357200000,A350,Serra Talhada ,-7.954277,-38.295082,3027.0,6.1,201,23,21,33.1,955.6,955.6,7.5,7.8,1.9,31.0,956.5,6.7,33.1,21,0.0
