timestamp,stationCode,stationName,latitude,longitude,radiacao,vento_rajada,vento_direcao,umid_max,umid_min,temp_max,pressao,pressao_min,pto_orvalho_inst,pto_orvalho_max,vento_vel,temp_min,pressao_max,pto_orvalho_min,temp_inst,umid_inst,precipitacao
1567306800000,A328,Surubim ,-7.839628,-35.801056,-3.54,2.6,190,90,89,19.5,968.5,968.5,17.6,17.7,1.9,19.1,969.0,17.4,19.4,89,0.0
1567310400000,A328,Surubim ,-7.839628,-35.801056,-3.54,4.2,184,89,88,19.5,967.9,967.9,17.4,17.6,2.8,19.3,968.5,17.4,19.4,88,0.0
1567314000000,A328,Surubim ,-7.839628,-35.801056,-3.52,3.8,194,89,88,19.6,967.5,967.5,17.3,17.6,2.7,19.0,967.9,17.0,19.3,88,0.0
1567317600000,A328,Surubim ,-7.839628,-35.801056,-3.39,3.5,193,89,88,19.3,967.2,967.2,17.3,17.3,2.4,19.1,967.5,17.1,19.2,89,0.0
1567321200000,A328,Surubim ,-7.839628,-35.801056,-2.28,3.5,248,90,88,19.4,967.3,967.1,17.6,17.6,0.4,19.2,967.3,17.3,19.4,90,0.0
1567324800000,A328,Surubim ,-7.839628,-35.801056,-1.21,2.5,212,91,90,19.7,967.6,967.3,18.1,18.1,1.5,19.4,967.6,17.6,19.7,91,0.0
1567328400000,A328,Surubim ,-7.839628,-35.801056,61.77,6.1,206,92,91,20.1,968.0,967.5,18.7,18.7,1.8,19.7,968.0,18.1,20.1,92,0.0
1567332000000,A328,Surubim ,-7.839628,-35.801056,229.0,5.2,221,92,92,20.5,968.6,968.0,19.0,19.1,2.2,20.1,968.6,18.7,20.4,92,0.0
1567335600000,A328,Surubim ,-7.839628,-35.801056,331.6,6.4,248,92,92,20.7,969.4,968.6,19.1,19.3,2.9,20.2,969.4,18.8,20.6,92,0.0
1567339200000,A328,Surubim ,-7.839628,-35.801056,1050.0,7.4,231,92,87,22.8,969.8,969.4,20.5,20.5,4.3,20.5,969.8,19.1,22.8,87,0.0
1567342800000,A328,Surubim ,-7.839628,-35.801056,2366.0,6.5,230,87,73,25.1,969.3,969.3,19.9,20.6,3.9,22.4,969.8,19.1,24.9,73,0.0
1567346400000,A328,Surubim ,-7.839628,-35.801056,2506.0,7.4,237,74,69,25.8,968.5,968.5,19.7,20.6,3.7,24.6,969.3,18.9,25.2,72,0.0
1567350000000,A328,Surubim ,-7.839628,-35.801056,2610.0,6.6,216,73,66,26.8,967.3,967.3,19.3,20.6,3.7,25.2,968.5,18.9,25.4,69,0.0
1567353600000,A328,Surubim ,-7.839628,-35.801056,2611.0,7.9,206,72,63,27.5,966.3,966.3,18.8,20.8,5.2,25.0,967.3,18.8,25.3,67,0.0
1567357200000,A328,Surubim ,-7.839628,-35.801056,1953.0,8.6,228,72,63,27.5,965.8,965.7,19.8,20.8,5.9,24.9,966.3,18.8,26.3,67,0.0
1567360800000,A328,Surubim ,-7.839628,-35.801056,1810.0,8.6,232,70,62,27.3,965.5,965.5,19.6,20.8,3.9,25.1,965.8,18.5,26.2,67,0.0
1567364400000,A328,Surubim ,-7.839628,-35.801056,1019.0,9.5,220,76,66,26.6,965.8,965.5,19.1,20.0,5.8,24.1,965.8,19.1,24.4,72,0.0
1567368000000,A328,Surubim ,-7.839628,-35.801056,387.9,8.7,249,80,72,24.4,966.2,965.8,19.5,19.6,4.2,23.2,966.2,18.9,23.2,80,0.0
1567371600000,A328,Surubim ,-7.839628,-35.801056,0.473,7.1,247,84,80,23.2,966.6,966.2,19.3,19.5,4.1,22.1,966.7,19.0,22.1,84,0.0
1567375200000,A328,Surubim ,-7.839628,-35.801056,-3.54,7.1,249,89,84,22.1,967.0,966.6,19.6,19.6,3.6,21.5,967.0,19.2,21.6,89,0.0
1567378800000,A328,Surubim ,-7.839628,-35.801056,-3.08,6.6,249,90,89,21.7,967.2,967.0,19.6,19.8,3.3,21.4,967.2,19.6,21.4,90,0.0
1567382400000,A328,Surubim ,-7.839628,-35.801056,-3.23,7.0,250,90,90,21.4,967.7,967.2,19.6,19.8,4.2,21.2,967.7,19.6,21.2,90,0.0
1567386000000,A328,Surubim ,-7.839628,-35.801056,-3.54,7.0,246,91,90,21.2,968.2,967.7,19.6,19.6,2.1,20.9,968.2,19.4,21.0,91,0.0
1567389600000,A328,Surubim ,-7.839628,-35.801056,-3.52,6.1,239,92,91,21.1,967.7,967.7,19.6,19.7,3.7,20.9,968.2,19.5,21.1,91,0.0
1567393200000,A328,Surubim ,-7.839628,-35.801056,-2.75,6.1,251,92,91,21.2,967.4,967.4,19.8,19.8,2.5,21.0,967.7,19.6,21.2,92,0.0
1567396800000,A328,Surubim ,-7.839628,-35.801056,-3.29,5.5,250,92,91,21.2,966.9,966.9,19.2,19.8,2.6,20.6,967.4,19.2,20.6,92,0.0
1567400400000,A328,Surubim ,-7.839628,-35.801056,-2.76,4.7,238,92,92,20.9,966.6,966.6,19.5,19.6,3.2,20.6,966.9,19.2,20.9,92,0.0
1567404000000,A328,Surubim ,-7.839628,-35.801056,-2.46,5.0,244,92,92,21.0,966.6,966.5,19.6,19.7,2.7,20.8,966.7,19.5,20.9,92,0.0
1567407600000,A328,Surubim ,-7.839628,-35.801056,-1.72,7.4,248,92,92,21.0,966.9,966.6,19.3,19.6,4.5,20.6,966.9,19.3,20.6,92,0.0
1567411200000,A328,Surubim ,-7.839628,-35.801056,-0.93,7.2,250,93,92,20.6,967.3,966.9,19.3,19.4,3.1,20.5,967.3,19.3,20.5,93,0.0
1567414800000,A328,Surubim ,-7.839628,-35.801056,90.91,5.3,219,93,93,20.6,967.7,967.3,19.4,19.4,2.2,20.4,967.7,19.2,20.6,93,0.0
1567418400000,A328,Surubim ,-7.839628,-35.801056,186.3,4.8,256,93,93,20.8,968.2,967.7,19.5,19.7,2.6,20.5,968.2,19.4,20.7,93,0.0
1567422000000,A328,Surubim ,-7.839628,-35.801056,562.0,5.5,240,93,93,21.5,968.8,968.2,20.3,20.3,3.7,20.7,968.8,19.5,21.5,93,0.0
