timestamp,stationCode,stationName,latitude,longitude,radiacao,vento_rajada,vento_direcao,umid_max,umid_min,temp_max,pressao,pressao_min,pto_orvalho_inst,pto_orvalho_max,vento_vel,temp_min,pressao_max,pto_orvalho_min,temp_inst,umid_inst,precipitacao
1567306800000,A351,Floresta ,-8.598785,-38.584062,-3.54,7.5,131,64,60,23.4,978.8,978.7,15.5,15.5,2.8,22.6,979.0,15.3,22.6,64,0.0
1567310400000,A351,Floresta ,-8.598785,-38.584062,-3.54,5.6,145,68,64,22.6,978.2,978.2,15.6,15.7,2.1,21.7,978.8,15.5,21.7,68,0.0
1567314000000,A351,Floresta ,-8.598785,-38.584062,-3.54,5.1,132,73,68,21.7,977.9,977.9,15.7,15.9,1.3,20.9,978.2,15.6,20.9,72,0.0
1567317600000,A351,Floresta ,-8.598785,-38.584062,-3.54,2.2,165,77,72,20.9,977.6,977.6,15.5,15.8,1.3,19.6,977.9,15.5,19.6,77,0.0
1567321200000,A351,Floresta ,-8.598785,-38.584062,-3.54,1.9,161,80,77,19.6,977.6,977.6,15.7,15.8,1.0,19.1,977.7,15.5,19.1,80,0.0
1567324800000,A351,Floresta ,-8.598785,-38.584062,-3.54,2.6,48,82,80,19.1,977.9,977.6,15.8,15.8,0.8,18.4,977.9,15.0,19.0,82,0.0
1567328400000,A351,Floresta ,-8.598785,-38.584062,21.82,2.9,183,82,79,19.5,978.6,977.9,15.4,16.2,0.9,18.8,978.6,15.3,18.9,80,0.0
1567332000000,A351,Floresta ,-8.598785,-38.584062,554.5,3.6,121,81,73,21.8,979.0,978.6,16.7,16.9,1.7,18.9,979.0,15.5,21.7,73,0.0
1567335600000,A351,Floresta ,-8.598785,-38.584062,1353.0,6.8,113,73,63,23.5,979.8,979.0,15.9,16.8,3.8,21.5,979.8,15.8,23.3,63,0.0
1567339200000,A351,Floresta ,-8.598785,-38.584062,2233.0,6.9,116,63,51,26.1,980.0,979.8,15.3,16.3,3.2,23.3,980.1,14.8,26.1,51,0.0
1567342800000,A351,Floresta ,-8.598785,-38.584062,2955.0,7.5,137,52,39,29.0,979.4,979.4,13.5,15.1,3.6,25.5,980.1,13.4,28.3,40,0.0
1567346400000,A351,Floresta ,-8.598785,-38.584062,3329.0,7.5,171,41,30,31.8,978.3,978.3,11.7,13.5,3.6,28.1,979.5,11.7,31.1,30,0.0
1567350000000,A351,Floresta ,-8.598785,-38.584062,3462.0,7.5,135,34,29,32.1,977.2,977.2,11.0,12.8,2.7,29.2,978.3,11.0,30.8,30,0.0
1567353600000,A351,Floresta ,-8.598785,-38.584062,3404.0,7.4,176,32,27,33.4,975.7,975.7,12.0,12.7,2.1,30.1,977.2,10.8,32.6,28,0.0
1567357200000,A351,Floresta ,-8.598785,-38.584062,2848.0,8.4,167,30,26,33.9,974.9,974.9,11.5,13.1,4.0,31.5,975.7,11.1,33.3,27,0.0
1567360800000,A351,Floresta ,-8.598785,-38.584062,2293.0,8.2,193,27,25,34.1,974.5,974.4,11.6,11.7,4.3,33.0,974.9,11.0,33.4,27,0.0
1567364400000,A351,Floresta ,-8.598785,-38.584062,1547.0,8.6,169,29,26,33.6,974.5,974.4,11.9,12.1,4.5,32.0,974.5,11.4,32.0,29,0.0
1567368000000,A351,Floresta ,-8.598785,-38.584062,633.4,7.8,187,33,29,32.4,974.9,974.5,12.2,12.3,4.8,30.6,974.9,11.7,30.6,32,0.0
