timestamp,stationCode,stationName,latitude,longitude,radiacao,vento_rajada,vento_direcao,umid_max,umid_min,temp_max,pressao,pressao_min,pto_orvalho_inst,pto_orvalho_max,vento_vel,temp_min,pressao_max,pto_orvalho_min,temp_inst,umid_inst,precipitacao
1567674000000,A349,Ibimirim ,-8.509552,-37.711591,28.39,2.8,183,87,85,19.2,968.8,968.3,16.9,16.9,0.6,18.8,968.8,16.4,19.1,87,0.0
1567677600000,A349,Ibimirim ,-8.509552,-37.711591,422.0,1.9,169,87,78,21.2,969.1,968.8,17.2,17.5,0.7,19.1,969.1,16.9,21.1,79,0.0
1567681200000,A349,Ibimirim ,-8.509552,-37.711591,809.2,5.6,148,79,70,23.1,969.4,969.0,17.2,17.8,3.0,21.1,969.4,17.1,23.1,70,0.0
1567684800000,A349,Ibimirim ,-8.509552,-37.711591,2536.0,8.2,132,70,57,25.9,969.4,969.3,16.8,17.3,4.2,23.0,969.5,16.3,25.5,59,0.0
1567688400000,A349,Ibimirim ,-8.509552,-37.711591,2452.0,9.1,163,60,50,27.7,968.9,968.9,16.4,17.1,3.8,25.1,969.4,15.7,27.7,50,0.0
1567692000000,A349,Ibimirim ,-8.509552,-37.711591,3379.0,8.5,167,52,45,29.1,968.0,967.9,16.0,16.4,4.2,26.7,969.0,15.4,29.1,45,0.0
1567695600000,A349,Ibimirim ,-8.509552,-37.711591,2802.0,9.4,146,46,40,30.2,966.9,966.9,15.4,16.4,4.3,28.3,968.0,14.6,29.7,42,0.0
1567699200000,A349,Ibimirim ,-8.509552,-37.711591,3151.0,8.9,151,43,36,31.5,966.0,965.9,14.0,15.6,4.1,29.4,966.9,14.0,30.2,37,0.0
1567702800000,A349,Ibimirim ,-8.509552,-37.711591,2982.0,10.3,185,39,33,32.0,965.2,965.2,13.2,15.0,4.6,29.6,966.0,13.0,31.4,33,0.0
1567706400000,A349,Ibimirim ,-8.509552,-37.711591,2455.0,10.0,162,34,32,31.8,964.9,964.9,13.1,13.6,5.1,30.7,965.2,12.7,31.4,33,0.0
1567710000000,A349,Ibimirim ,-8.509552,-37.711591,1519.0,9.8,169,34,31,31.8,965.1,964.9,12.4,13.3,5.4,30.3,965.1,12.2,30.4,33,0.0
1567713600000,A349,Ibimirim ,-8.509552,-37.711591,435.4,10.0,177,37,33,30.7,965.6,965.1,13.2,13.2,5.4,29.3,965.6,12.4,29.3,37,0.0
1567717200000,A349,Ibimirim ,-8.509552,-37.711591,44.47,9.9,168,38,37,29.3,966.3,965.6,12.5,13.3,4.6,28.2,966.3,12.5,28.2,38,0.0
1567720800000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,8.5,169,41,37,28.2,967.2,966.3,12.7,12.7,5.0,27.1,967.2,11.7,27.1,41,0.0
1567724400000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,10.2,151,57,41,27.1,968.2,967.2,16.3,16.3,5.2,25.5,968.2,13.1,25.5,57,0.0
1567728000000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,12.3,150,66,57,25.5,968.8,968.2,17.2,17.2,5.0,23.9,968.8,16.3,23.9,66,0.0
1567731600000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,9.8,148,70,66,23.9,969.3,968.8,17.4,17.4,4.3,23.1,969.3,17.2,23.1,70,0.0
1567735200000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,9.4,147,74,70,23.1,969.2,969.2,17.4,17.5,3.7,22.3,969.4,17.3,22.4,74,0.0
1567738800000,A349,Ibimirim ,-8.509552,-37.711591,-3.41,6.9,138,76,74,22.4,968.7,968.7,17.5,17.6,2.8,21.8,969.3,17.4,21.8,76,0.0
1567742400000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,7.3,137,79,76,21.8,968.1,968.1,17.5,17.6,3.3,21.3,968.7,17.5,21.3,79,0.0
1567746000000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,7.8,164,81,79,21.7,967.8,967.8,18.0,18.0,3.7,21.1,968.1,17.5,21.4,81,0.0
1567749600000,A349,Ibimirim ,-8.509552,-37.711591,-2.48,8.6,147,81,79,21.7,967.6,967.6,17.9,18.1,4.0,21.4,967.8,17.9,21.6,80,0.0
1567753200000,A349,Ibimirim ,-8.509552,-37.711591,-1.71,9.2,149,82,79,21.6,967.8,967.6,18.0,18.1,3.7,21.3,967.8,17.9,21.3,82,0.0
1567756800000,A349,Ibimirim ,-8.509552,-37.711591,-3.11,8.8,156,82,81,21.3,968.1,967.8,17.6,18.0,4.2,21.1,968.1,17.6,21.1,81,0.0
1567760400000,A349,Ibimirim ,-8.509552,-37.711591,22.38,7.6,163,81,77,21.3,968.8,968.1,17.1,17.6,3.7,21.0,968.8,17.1,21.3,77,0.0
1567764000000,A349,Ibimirim ,-8.509552,-37.711591,385.4,9.7,161,77,74,22.0,969.2,968.7,17.1,17.5,4.7,21.3,969.2,17.1,21.9,74,0.0
1567767600000,A349,Ibimirim ,-8.509552,-37.711591,1092.0,10.2,166,74,65,23.4,969.7,969.2,16.5,17.2,5.8,21.9,969.7,16.2,23.2,66,0.0
1567771200000,A349,Ibimirim ,-8.509552,-37.711591,1756.0,12.6,152,66,54,24.7,970.2,969.6,15.4,16.4,6.2,23.2,970.3,14.5,24.7,56,0.0
1567774800000,A349,Ibimirim ,-8.509552,-37.711591,2712.0,10.7,176,56,44,27.0,969.9,969.9,14.8,15.2,5.7,24.4,970.3,13.2,26.4,49,0.0
1567778400000,A349,Ibimirim ,-8.509552,-37.711591,3024.0,11.0,177,50,38,28.3,968.9,968.9,12.0,14.8,6.7,25.3,969.9,11.8,27.4,38,0.0
1567782000000,A349,Ibimirim ,-8.509552,-37.711591,3232.0,11.7,175,40,34,29.3,967.8,967.8,11.4,12.9,5.9,27.2,968.9,11.1,28.9,34,0.0
1567785600000,A349,Ibimirim ,-8.509552,-37.711591,3060.0,14.9,169,38,33,29.9,966.9,966.9,12.5,13.4,7.2,28.1,967.9,11.3,28.6,37,0.0
1567789200000,A349,Ibimirim ,-8.509552,-37.711591,2593.0,14.9,156,39,34,30.0,966.1,966.1,11.7,13.2,6.4,28.5,966.9,11.7,29.1,34,0.0
1567792800000,A349,Ibimirim ,-8.509552,-37.711591,2060.0,11.5,164,36,32,30.4,965.7,965.7,12.2,12.6,6.3,28.7,966.2,11.3,29.8,34,0.0
1567796400000,A349,Ibimirim ,-8.509552,-37.711591,1407.0,15.9,156,43,33,30.1,966.1,965.6,14.0,14.1,7.3,27.8,966.2,12.0,27.8,43,0.0
1567800000000,A349,Ibimirim ,-8.509552,-37.711591,409.6,12.9,164,50,41,28.4,966.9,966.1,15.4,15.4,7.1,26.8,966.9,13.5,26.8,50,0.0
1567803600000,A349,Ibimirim ,-8.509552,-37.711591,39.52,13.2,153,60,50,26.8,967.8,966.9,16.0,16.3,4.2,24.4,967.8,15.6,24.4,60,0.0
1567807200000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,11.2,161,61,60,24.4,968.4,967.8,15.1,16.0,5.3,23.4,968.4,15.1,23.4,60,0.0
1567810800000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,10.0,164,63,60,23.4,969.0,968.4,15.4,15.4,4.8,22.7,969.0,15.0,22.7,63,0.0
1567814400000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,10.0,166,66,63,22.7,969.8,969.0,15.6,15.6,5.5,22.2,969.8,15.4,22.2,66,0.0
1567818000000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,9.6,142,71,66,22.2,970.0,969.7,15.7,15.9,4.8,21.4,970.0,15.6,21.4,70,0.0
1567821600000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,9.6,156,73,70,21.4,969.8,969.8,15.7,15.8,3.1,20.7,970.1,15.6,20.8,72,0.0
1567825200000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,8.2,167,74,72,20.8,969.5,969.5,15.7,15.7,4.5,20.4,969.8,15.6,20.5,74,0.0
1567828800000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,8.7,169,79,74,20.5,969.0,969.0,15.7,15.7,2.7,19.4,969.5,15.5,19.5,79,0.0
1567832400000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,4.6,162,81,79,19.5,968.7,968.6,15.6,15.8,2.4,19.1,969.0,15.6,19.1,80,0.0
1567836000000,A349,Ibimirim ,-8.509552,-37.711591,-3.54,4.6,144,84,80,19.2,968.6,968.6,15.8,15.8,1.5,18.5,968.7,15.4,18.6,84,0.0
1567839600000,A349,Ibimirim ,-8.509552,-37.711591,-2.42,7.7,165,91,82,19.2,968.8,968.5,16.9,16.9,2.9,18.4,968.9,15.8,18.4,91,0.0
1567843200000,A349,Ibimirim ,-8.509552,-37.711591,-2.42,5.4,157,91,90,18.8,969.3,968.8,17.1,17.2,1.8,18.4,969.3,16.9,18.7,90,0.0
1567846800000,A349,Ibimirim ,-8.509552,-37.711591,24.43,4.4,169,90,89,19.0,969.8,969.3,17.1,17.1,2.2,18.6,969.8,16.9,19.0,89,0.0
1567850400000,A349,Ibimirim ,-8.509552,-37.711591,650.0,6.7,162,89,77,21.2,970.2,969.8,17.0,17.5,4.7,19.0,970.2,16.9,21.1,77,0.0
