timestamp,stationCode,stationName,latitude,longitude,radiacao,vento_rajada,vento_direcao,umid_max,umid_min,temp_max,pressao,pressao_min,pto_orvalho_inst,pto_orvalho_max,vento_vel,temp_min,pressao_max,pto_orvalho_min,temp_inst,umid_inst,precipitacao
1567342800000,A370,Salgueiro ,-8.0580556,-39.096111,2940.0,7.5,175,48,40,28.5,966.0,965.9,13.5,14.3,3.1,25.7,966.3,13.1,28.5,40,0.0
1567346400000,A370,Salgueiro ,-8.0580556,-39.096111,3363.0,8.2,167,41,34,30.0,964.9,964.9,12.5,13.6,2.2,27.9,966.0,11.9,29.6,35,0.0
1567350000000,A370,Salgueiro ,-8.0580556,-39.096111,3450.0,6.5,114,35,32,31.9,963.6,963.6,12.9,13.1,2.3,29.1,964.9,12.0,31.8,32,0.0
1567353600000,A370,Salgueiro ,-8.0580556,-39.096111,3317.0,8.7,226,33,28,33.2,962.3,962.3,12.4,12.8,4.1,30.2,963.6,11.6,32.0,30,0.0
1567357200000,A370,Salgueiro ,-8.0580556,-39.096111,3052.0,8.7,197,30,27,33.4,961.4,961.4,11.4,12.6,2.4,31.6,962.3,11.0,32.0,28,0.0
1567360800000,A370,Salgueiro ,-8.0580556,-39.096111,2396.0,7.0,268,30,27,33.6,960.9,960.8,11.7,12.8,2.3,31.8,961.4,11.3,33.0,27,0.0
1567364400000,A370,Salgueiro ,-8.0580556,-39.096111,1694.0,5.8,216,29,27,33.2,960.8,960.7,11.7,12.3,2.9,32.3,960.9,11.6,32.3,28,0.0
1567368000000,A370,Salgueiro ,-8.0580556,-39.096111,704.2,23.7,213,31,28,32.7,961.1,960.5,12.0,12.3,3.5,31.2,961.1,11.7,31.2,31,0.0
1567371600000,A370,Salgueiro ,-8.0580556,-39.096111,67.79,5.5,219,34,31,31.2,961.4,961.1,11.9,12.0,3.1,29.4,961.4,11.7,29.4,34,0.0
1567375200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.5,218,37,34,29.4,961.6,961.4,12.0,12.0,2.4,27.9,961.7,11.9,27.9,37,0.0
1567378800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.2,211,40,37,27.9,962.0,961.6,12.2,12.3,2.5,26.8,962.0,12.0,26.8,40,0.0
1567382400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.2,168,46,40,26.8,962.7,962.0,13.2,13.2,1.6,25.7,962.7,12.2,25.7,46,0.0
1567386000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,3.2,221,53,46,25.7,963.3,962.7,13.2,13.3,0.1,23.2,963.3,13.0,23.2,53,0.0
1567389600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.6,167,59,52,24.7,963.5,963.3,15.9,16.0,3.4,23.2,963.5,13.1,24.6,58,0.0
1567393200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,7.2,157,68,58,24.6,963.2,963.2,17.8,17.8,3.4,24.0,963.5,15.9,24.0,68,0.0
1567396800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.3,156,73,68,24.0,963.0,963.0,18.1,18.1,2.7,23.2,963.2,17.8,23.2,73,0.0
1567400400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.8,173,75,73,23.2,962.8,962.8,17.8,18.1,2.7,22.7,963.0,17.8,22.7,74,0.0
1567404000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.7,160,75,74,22.7,962.8,962.7,17.8,17.8,2.1,22.3,962.8,17.7,22.3,75,0.0
1567407600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.8,153,78,75,22.3,962.9,962.8,17.7,17.8,2.2,21.7,963.0,17.7,21.7,78,0.0
1567411200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.0,131,82,78,21.7,963.4,962.9,17.8,17.8,0.1,21.0,963.4,17.7,21.1,81,0.0
1567414800000,A370,Salgueiro ,-8.0580556,-39.096111,18.94,3.2,163,86,81,21.1,964.0,963.4,17.6,17.7,0.7,20.0,964.0,17.3,20.4,84,0.0
1567418400000,A370,Salgueiro ,-8.0580556,-39.096111,548.6,4.8,137,84,74,22.8,964.8,964.0,18.1,18.1,1.9,20.4,964.8,17.6,22.8,75,0.0
1567422000000,A370,Salgueiro ,-8.0580556,-39.096111,1313.0,8.3,113,75,66,24.9,965.3,964.8,18.0,18.3,3.4,22.8,965.4,17.7,24.7,66,0.0
1567425600000,A370,Salgueiro ,-8.0580556,-39.096111,1730.0,8.4,139,66,56,27.1,965.5,965.3,17.7,18.0,3.3,24.6,965.6,17.2,27.1,56,0.0
1567429200000,A370,Salgueiro ,-8.0580556,-39.096111,2998.0,7.9,163,58,52,28.2,965.2,965.2,17.3,17.8,3.0,26.2,965.6,16.8,28.1,52,0.0
1567432800000,A370,Salgueiro ,-8.0580556,-39.096111,3173.0,7.2,140,52,43,30.7,964.4,964.4,16.2,17.5,2.8,28.0,965.3,16.0,30.1,43,0.0
1567436400000,A370,Salgueiro ,-8.0580556,-39.096111,3255.0,7.3,110,45,38,32.1,963.1,963.1,15.7,16.7,2.4,29.2,964.4,15.6,31.7,38,0.0
1567440000000,A370,Salgueiro ,-8.0580556,-39.096111,3283.0,7.5,195,39,33,33.1,961.9,961.9,14.4,16.0,1.4,30.8,963.1,14.2,32.3,34,0.0
1567443600000,A370,Salgueiro ,-8.0580556,-39.096111,2194.0,7.6,153,35,32,34.0,961.0,961.0,14.0,15.2,1.9,31.9,961.9,13.9,32.1,33,0.0
1567447200000,A370,Salgueiro ,-8.0580556,-39.096111,2069.0,7.9,221,33,29,34.2,960.3,960.3,13.7,14.1,0.4,32.0,961.0,13.3,33.5,30,0.0
1567450800000,A370,Salgueiro ,-8.0580556,-39.096111,1308.0,6.2,199,31,29,34.3,960.3,960.3,13.3,14.0,2.1,32.9,960.4,13.1,33.5,30,0.0
1567454400000,A370,Salgueiro ,-8.0580556,-39.096111,345.6,5.9,216,34,29,33.5,960.6,960.3,14.2,14.2,2.5,32.1,960.6,13.0,32.2,34,0.0
1567458000000,A370,Salgueiro ,-8.0580556,-39.096111,66.2,6.8,218,38,34,32.2,961.2,960.6,14.6,14.9,3.1,30.7,961.2,14.3,30.7,38,0.0
1567461600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.3,204,39,38,30.7,961.8,961.2,14.0,14.6,2.1,29.4,961.8,14.0,29.4,39,0.0
1567465200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.6,175,45,39,29.4,962.3,961.8,15.1,15.2,1.7,28.3,962.3,14.0,28.3,45,0.0
1567468800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.6,167,46,45,28.4,962.8,962.3,14.9,15.1,2.3,27.5,962.8,14.8,27.5,46,0.0
1567472400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.5,150,50,46,27.5,963.3,962.8,15.0,15.0,1.9,26.1,963.3,14.9,26.4,50,0.0
1567476000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,9.8,157,61,49,27.1,963.5,963.3,18.0,18.0,4.6,26.0,963.7,15.0,26.0,61,0.0
1567479600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,9.0,155,68,61,26.0,963.6,963.4,18.7,18.7,3.9,25.1,963.7,18.0,25.1,68,0.0
1567483200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.9,153,71,68,25.1,963.2,963.2,18.7,18.8,2.5,24.2,963.6,18.6,24.2,71,0.0
1567486800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.5,158,75,71,24.2,963.1,963.0,18.7,18.8,2.7,23.5,963.3,18.7,23.5,75,0.0
1567490400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.2,169,78,75,23.5,963.4,963.1,18.4,18.7,0.9,22.5,963.4,18.4,22.5,78,0.0
1567494000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,3.3,170,81,78,22.5,963.5,963.4,18.2,18.4,1.1,21.7,963.6,18.2,21.7,81,0.0
1567497600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,3.1,187,82,81,21.7,964.1,963.5,17.9,18.2,0.2,21.1,964.1,17.8,21.1,82,0.0
1567501200000,A370,Salgueiro ,-8.0580556,-39.096111,14.89,2.8,162,82,77,22.0,964.8,964.1,17.8,17.9,0.4,21.1,964.8,17.8,22.0,77,0.0
1567504800000,A370,Salgueiro ,-8.0580556,-39.096111,220.6,4.8,120,77,71,23.1,965.4,964.8,17.5,17.8,2.2,22.0,965.5,17.4,23.1,71,0.0
1567508400000,A370,Salgueiro ,-8.0580556,-39.096111,533.8,6.3,119,71,65,24.4,966.1,965.4,17.4,17.5,2.3,23.1,966.1,17.2,24.3,66,0.0
1567512000000,A370,Salgueiro ,-8.0580556,-39.096111,764.4,7.1,143,66,60,25.4,966.5,966.1,16.9,17.5,3.7,24.3,966.6,16.7,25.4,60,0.0
1567515600000,A370,Salgueiro ,-8.0580556,-39.096111,1366.0,7.1,133,60,52,27.2,966.2,966.2,16.6,17.1,3.1,25.3,966.5,16.4,27.2,53,0.0
1567519200000,A370,Salgueiro ,-8.0580556,-39.096111,1289.0,8.8,159,53,48,28.5,965.6,965.6,16.3,16.7,3.4,27.0,966.2,16.1,28.2,49,0.0
1567522800000,A370,Salgueiro ,-8.0580556,-39.096111,1783.0,6.3,163,50,46,29.2,964.7,964.7,16.6,16.8,2.9,27.6,965.6,16.1,29.2,47,0.0
1567526400000,A370,Salgueiro ,-8.0580556,-39.096111,2623.0,6.9,130,47,40,30.9,963.7,963.6,16.1,16.7,3.5,28.9,964.7,15.5,30.9,41,0.0
1567530000000,A370,Salgueiro ,-8.0580556,-39.096111,1937.0,7.2,133,41,37,32.3,962.8,962.8,15.7,16.1,2.7,30.3,963.7,15.3,31.0,40,0.0
1567533600000,A370,Salgueiro ,-8.0580556,-39.096111,1313.0,7.2,166,40,37,32.5,962.5,962.5,15.3,15.9,2.4,30.7,962.8,15.1,31.0,39,0.0
1567537200000,A370,Salgueiro ,-8.0580556,-39.096111,1245.0,6.9,171,39,35,32.1,962.2,962.1,14.6,15.6,2.6,30.9,962.5,14.6,31.9,35,0.0
1567540800000,A370,Salgueiro ,-8.0580556,-39.096111,792.3,6.8,177,38,35,32.2,962.1,962.0,14.7,15.3,3.1,30.7,962.2,14.4,30.7,38,0.0
1567544400000,A370,Salgueiro ,-8.0580556,-39.096111,54.48,5.7,186,43,38,30.8,962.7,962.1,15.3,15.7,1.9,29.1,962.7,14.6,29.1,43,0.0
1567548000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.7,187,46,43,29.1,963.3,962.7,15.6,15.7,2.9,28.2,963.3,15.3,28.2,46,0.0
1567551600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.8,176,50,46,28.2,963.8,963.3,15.7,15.7,1.7,26.9,963.8,15.5,26.9,50,0.0
1567555200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.7,157,53,50,27.1,964.5,963.8,15.9,16.0,2.3,26.1,964.5,15.6,26.4,53,0.0
1567558800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,8.1,156,59,53,26.6,965.2,964.4,17.0,17.0,3.2,25.6,965.2,15.9,25.6,59,0.0
1567562400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,8.9,156,64,59,25.6,965.2,965.2,17.4,17.4,4.3,24.8,965.3,17.0,24.8,64,0.0
1567566000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,7.9,150,67,64,24.8,965.2,965.1,17.4,17.5,3.3,23.9,965.3,17.4,23.9,67,0.0
1567569600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,7.7,147,70,67,23.9,964.9,964.9,17.5,17.5,3.1,23.1,965.2,17.4,23.1,70,0.0
1567573200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.4,159,72,70,23.2,964.7,964.7,17.5,17.6,1.7,22.7,965.0,17.4,22.7,72,0.0
1567576800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,3.9,197,75,72,22.7,964.9,964.7,17.2,17.4,0.0,21.7,964.9,17.2,21.7,75,0.0
1567580400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,3.1,185,78,75,21.8,964.9,964.7,16.8,17.2,1.3,20.8,964.9,16.8,20.8,78,0.0
1567584000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,3.4,182,83,78,20.8,965.2,964.8,16.8,16.9,0.0,19.8,965.2,16.7,19.8,83,0.0
1567587600000,A370,Salgueiro ,-8.0580556,-39.096111,23.07,1.7,198,88,83,19.8,966.1,965.2,16.6,16.9,0.4,18.7,966.1,16.4,19.2,85,0.0
1567591200000,A370,Salgueiro ,-8.0580556,-39.096111,577.1,5.8,151,85,67,22.9,966.6,966.1,16.4,16.8,2.7,19.2,966.6,16.4,22.9,67,0.0
1567594800000,A370,Salgueiro ,-8.0580556,-39.096111,1509.0,7.2,155,67,53,25.8,967.2,966.6,15.5,16.3,3.8,22.9,967.2,15.2,25.8,53,0.0
1567598400000,A370,Salgueiro ,-8.0580556,-39.096111,2365.0,9.6,125,53,47,27.5,967.5,967.2,15.0,15.5,4.5,25.6,967.6,14.8,27.2,47,0.0
1567602000000,A370,Salgueiro ,-8.0580556,-39.096111,3050.0,8.5,122,49,42,29.3,967.2,967.1,14.9,15.5,2.7,26.7,967.6,14.6,28.9,43,0.0
1567605600000,A370,Salgueiro ,-8.0580556,-39.096111,3325.0,6.7,185,44,39,31.3,966.2,966.2,15.0,15.9,3.1,28.5,967.2,14.7,29.6,41,0.0
1567609200000,A370,Salgueiro ,-8.0580556,-39.096111,2730.0,8.8,210,43,39,31.4,965.3,965.3,15.4,15.9,3.0,29.0,966.2,14.9,31.0,39,0.0
1567612800000,A370,Salgueiro ,-8.0580556,-39.096111,2857.0,8.8,207,40,36,32.5,964.2,964.2,14.9,15.8,3.1,30.2,965.4,14.7,31.8,36,0.0
1567616400000,A370,Salgueiro ,-8.0580556,-39.096111,2877.0,9.1,169,38,34,33.0,963.3,963.3,15.0,15.5,3.1,31.0,964.2,14.7,32.7,34,0.0
1567620000000,A370,Salgueiro ,-8.0580556,-39.096111,2123.0,8.0,212,38,33,33.3,963.0,963.0,14.7,15.4,3.5,31.0,963.4,14.4,33.0,33,0.0
1567623600000,A370,Salgueiro ,-8.0580556,-39.096111,1473.0,7.9,195,37,33,33.4,963.0,962.9,15.2,15.3,3.6,31.4,963.0,14.3,32.1,36,0.0
1567627200000,A370,Salgueiro ,-8.0580556,-39.096111,773.0,7.9,190,38,35,32.3,963.2,962.9,15.1,15.2,4.0,30.9,963.3,14.8,30.9,38,0.0
1567630800000,A370,Salgueiro ,-8.0580556,-39.096111,63.39,8.1,193,43,38,30.9,963.8,963.2,15.3,15.3,3.7,29.2,963.8,15.0,29.2,43,0.0
1567634400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.7,183,47,43,29.2,964.4,963.8,15.7,15.8,3.1,28.1,964.4,15.4,28.1,47,0.0
1567638000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.4,184,49,47,28.1,964.9,964.4,15.7,15.8,3.4,27.3,964.9,15.6,27.3,49,0.0
1567641600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.8,189,52,49,27.3,965.4,964.9,16.0,16.0,3.3,26.5,965.4,15.7,26.5,52,0.0
1567645200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.7,182,59,52,26.5,965.9,965.4,16.7,16.7,2.8,25.2,965.9,15.9,25.2,59,0.0
1567648800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,7.4,179,64,59,25.2,966.2,965.9,16.9,17.1,3.2,24.3,966.2,16.7,24.3,64,0.0
1567652400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.2,143,70,64,24.3,966.0,966.0,17.5,17.5,2.8,23.3,966.2,16.8,23.3,70,0.0
1567656000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.4,149,73,70,23.3,966.0,965.9,17.3,17.5,3.0,22.4,966.1,17.2,22.4,73,0.0
1567659600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.9,152,75,73,22.4,965.7,965.7,16.9,17.3,2.2,21.5,966.0,16.9,21.5,75,0.0
1567663200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.7,154,78,75,21.6,965.8,965.7,17.0,17.0,1.4,20.9,965.8,16.9,20.9,78,0.0
1567666800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,3.2,174,81,78,20.9,966.1,965.7,16.9,17.0,0.3,20.4,966.1,16.9,20.4,81,0.0
1567670400000,A370,Salgueiro ,-8.0580556,-39.096111,-2.27,1.8,146,81,78,21.0,966.6,966.1,17.0,17.0,0.4,20.3,966.6,16.9,21.0,78,0.0
1567674000000,A370,Salgueiro ,-8.0580556,-39.096111,22.32,1.6,177,78,75,21.5,966.7,966.6,17.0,17.0,0.0,20.9,966.9,16.9,21.5,75,0.0
1567677600000,A370,Salgueiro ,-8.0580556,-39.096111,343.8,2.9,170,75,70,22.8,967.1,966.7,16.9,17.1,0.9,21.5,967.1,16.9,22.7,70,0.0
1567681200000,A370,Salgueiro ,-8.0580556,-39.096111,789.1,4.5,229,70,65,24.1,967.6,967.1,17.0,17.2,2.3,22.6,967.6,16.4,23.8,66,0.0
1567684800000,A370,Salgueiro ,-8.0580556,-39.096111,1268.0,5.2,169,66,56,25.9,967.8,967.6,16.2,17.0,1.8,23.7,967.9,16.1,25.4,57,0.0
1567688400000,A370,Salgueiro ,-8.0580556,-39.096111,2834.0,5.6,158,57,47,28.3,967.2,967.2,15.7,16.5,2.3,25.2,967.8,15.5,28.2,47,0.0
1567692000000,A370,Salgueiro ,-8.0580556,-39.096111,3154.0,6.9,131,47,41,30.3,966.1,966.1,15.5,15.9,1.3,27.9,967.2,15.0,30.3,41,0.0
1567695600000,A370,Salgueiro ,-8.0580556,-39.096111,3524.0,6.6,240,42,36,32.0,964.9,964.9,15.1,15.7,2.9,29.3,966.1,14.6,31.6,37,0.0
1567699200000,A370,Salgueiro ,-8.0580556,-39.096111,3505.0,7.5,230,38,33,33.0,963.8,963.8,14.1,15.2,3.2,30.7,964.9,14.1,32.2,34,0.0
1567702800000,A370,Salgueiro ,-8.0580556,-39.096111,3129.0,7.7,239,35,31,33.7,962.9,962.9,14.5,14.9,3.2,31.9,963.8,13.7,33.0,33,0.0
1567706400000,A370,Salgueiro ,-8.0580556,-39.096111,2507.0,10.0,190,34,31,34.0,962.6,962.5,14.0,14.8,3.9,32.3,962.9,13.9,32.9,32,0.0
1567710000000,A370,Salgueiro ,-8.0580556,-39.096111,1691.0,9.3,208,33,31,33.2,962.8,962.6,13.9,14.5,4.2,32.3,962.8,13.5,32.7,32,0.0
1567713600000,A370,Salgueiro ,-8.0580556,-39.096111,768.8,9.2,177,37,31,32.8,963.4,962.8,14.3,14.3,3.9,30.8,963.4,13.0,30.8,37,0.0
1567717200000,A370,Salgueiro ,-8.0580556,-39.096111,65.32,7.6,187,41,37,30.9,964.2,963.4,14.4,14.5,3.2,29.0,964.2,14.3,29.0,41,0.0
1567720800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.0,181,43,41,29.0,964.9,964.2,13.9,14.4,1.7,27.5,964.9,13.9,27.5,43,0.0
1567724400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.9,182,47,43,27.5,965.6,964.9,14.5,14.6,2.2,26.8,965.6,13.8,26.9,47,0.0
1567728000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.4,176,48,47,26.9,966.2,965.6,14.2,14.5,2.1,26.2,966.2,14.2,26.2,48,0.0
1567731600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.7,186,49,47,26.4,966.6,966.2,14.4,14.4,2.5,25.8,966.6,14.2,25.8,49,0.0
1567735200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,8.2,189,58,49,25.9,966.8,966.6,15.9,15.9,4.3,24.6,966.9,14.4,24.6,58,0.0
1567738800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,7.1,185,67,58,24.6,966.4,966.4,16.9,16.9,2.2,23.4,966.8,16.0,23.4,67,0.0
1567742400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.2,190,71,67,23.4,966.1,966.1,17.1,17.1,3.1,22.4,966.4,16.8,22.6,71,0.0
1567746000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.2,193,76,71,22.6,965.7,965.7,17.1,17.3,2.0,21.5,966.1,17.0,21.5,76,0.0
1567749600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,3.7,177,80,76,21.5,965.7,965.7,16.9,17.2,1.0,20.5,965.8,16.9,20.5,80,0.0
1567753200000,A370,Salgueiro ,-8.0580556,-39.096111,-2.44,2.6,110,80,77,21.1,965.8,965.7,16.9,17.1,0.0,20.4,965.8,16.8,21.0,77,0.0
1567756800000,A370,Salgueiro ,-8.0580556,-39.096111,-1.17,1.3,92,78,75,21.6,966.1,965.7,17.1,17.1,0.0,21.0,966.1,16.7,21.6,76,0.0
1567760400000,A370,Salgueiro ,-8.0580556,-39.096111,11.59,5.3,193,76,73,22.7,966.7,966.1,17.7,17.8,2.3,21.6,966.7,16.8,22.7,73,0.0
1567764000000,A370,Salgueiro ,-8.0580556,-39.096111,281.2,6.8,201,73,70,23.4,967.2,966.7,17.5,17.7,3.2,22.7,967.2,17.4,23.2,70,0.0
1567767600000,A370,Salgueiro ,-8.0580556,-39.096111,928.0,5.4,142,70,66,24.5,967.7,967.2,17.7,18.1,2.3,23.2,967.7,17.2,24.0,68,0.0
1567771200000,A370,Salgueiro ,-8.0580556,-39.096111,1197.0,7.4,183,87,67,24.2,968.5,967.7,18.0,19.9,3.6,21.8,968.5,17.6,23.8,70,0.0
1567774800000,A370,Salgueiro ,-8.0580556,-39.096111,1688.0,8.4,154,70,56,26.5,968.0,968.0,16.9,18.2,4.3,23.6,968.5,16.4,26.5,56,0.0
1567778400000,A370,Salgueiro ,-8.0580556,-39.096111,2462.0,10.3,173,57,39,28.9,967.1,967.1,13.4,17.2,5.5,25.9,968.1,13.4,28.8,39,0.0
1567782000000,A370,Salgueiro ,-8.0580556,-39.096111,3134.0,10.8,203,44,38,29.7,966.3,966.3,13.0,15.0,5.0,27.9,967.1,12.9,28.6,38,0.0
1567785600000,A370,Salgueiro ,-8.0580556,-39.096111,3139.0,10.9,206,38,34,30.8,965.0,965.0,12.8,13.9,4.8,28.3,966.3,12.6,30.4,34,0.0
1567789200000,A370,Salgueiro ,-8.0580556,-39.096111,2511.0,10.5,200,36,32,31.2,964.3,964.3,12.3,13.1,5.4,29.3,965.1,11.9,30.4,33,0.0
1567792800000,A370,Salgueiro ,-8.0580556,-39.096111,2433.0,13.0,196,33,31,31.6,963.9,963.6,11.6,12.9,4.4,30.0,964.3,11.4,30.3,32,0.0
1567796400000,A370,Salgueiro ,-8.0580556,-39.096111,1626.0,10.7,199,33,30,31.4,964.0,963.8,12.1,12.2,4.3,30.0,964.0,10.9,30.1,33,0.0
1567800000000,A370,Salgueiro ,-8.0580556,-39.096111,587.5,9.4,202,40,32,30.4,964.2,964.0,13.7,13.7,4.3,28.8,964.3,12.0,28.8,40,0.0
1567803600000,A370,Salgueiro ,-8.0580556,-39.096111,44.16,9.5,187,44,39,28.8,964.9,964.2,14.0,14.1,4.0,27.2,964.9,13.3,27.2,44,0.0
1567807200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,8.6,180,49,44,27.2,965.6,964.9,14.6,14.8,4.1,26.0,965.7,14.0,26.0,49,0.0
1567810800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,8.1,171,52,49,26.0,966.4,965.6,14.7,14.9,3.0,25.4,966.4,14.5,25.4,51,0.0
1567814400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,9.2,184,54,51,25.4,966.8,966.4,14.9,14.9,4.6,24.9,966.8,14.4,24.9,54,0.0
1567818000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,8.0,164,61,54,24.9,967.5,966.8,15.7,15.7,3.7,23.7,967.5,14.9,23.7,61,0.0
1567821600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,6.9,172,64,61,23.7,967.5,967.5,15.4,15.8,2.1,22.5,967.6,15.3,22.5,64,0.0
1567825200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.2,187,70,64,22.5,967.3,967.3,14.9,15.8,2.3,21.2,967.5,14.9,21.4,67,0.0
1567828800000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.9,186,67,63,21.5,967.0,967.0,14.0,14.9,2.4,20.7,967.3,13.8,20.7,65,0.0
1567832400000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.6,192,72,66,20.7,966.6,966.6,15.0,15.0,2.6,20.1,967.0,14.0,20.2,72,0.0
1567836000000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,5.5,195,76,72,20.2,966.6,966.6,15.2,15.3,1.7,19.6,966.7,14.9,19.6,76,0.0
1567839600000,A370,Salgueiro ,-8.0580556,-39.096111,-3.6,4.1,198,78,76,19.7,966.9,966.6,15.4,15.4,1.8,19.2,966.9,15.2,19.3,78,0.0
1567843200000,A370,Salgueiro ,-8.0580556,-39.096111,-3.53,4.1,98,78,77,19.6,967.5,966.9,15.1,15.5,0.1,19.1,967.5,15.1,19.1,78,0.0
1567846800000,A370,Salgueiro ,-8.0580556,-39.096111,37.19,1.5,272,79,77,19.4,968.0,967.5,15.3,15.3,0.0,19.0,968.0,15.1,19.3,77,0.0
